event_id, timestamp                 , user_id       , is_bot, bot_type               , account_age_days, followers_count, following_count, profile_pic, bio_length, verified, location_consistent, ip_address     , timezone_offset, video_id, creator_id, event_type, engagement_duration
e292    , 2025-08-03T15:06:54.572752, human_user_92 ,      0, human                  ,              631,             961,             158,           1,         29,        0,                   1, 213.126.224.9  , -3             , v12     , creator_12, view      ,              135.06
e293    , 2025-08-11T09:00:54.572782, human_user_92 ,      0, human                  ,              631,             961,             158,           1,         29,        0,                   1, 213.126.224.9  , -3             , v3      , creator_3 , view      ,             1043.74
e294    , 2025-08-14T07:11:54.572782, human_user_92 ,      0, human                  ,              631,             961,             158,           1,         29,        0,                   1, 213.126.224.9  , -3             , v3      , creator_3 , share     ,              940.51
e295    , 2025-08-02T04:43:54.572812, human_user_92 ,      0, human                  ,              631,             961,             158,           1,         29,        0,                   1, 213.126.224.9  , -3             , v15     , creator_15, like      ,              254.59
e296    , 2025-08-02T06:14:54.572812, human_user_92 ,      0, human                  ,              631,             961,             158,           1,         29,        0,                   1, 213.126.224.9  , -3             , v15     , creator_15, like      ,              471.93
e297    , 2025-08-04T17:24:54.572812, human_user_92 ,      0, human                  ,              631,             961,             158,           1,         29,        0,                   1, 213.126.224.9  , -3             , v15     , creator_15, like      ,             1496.41
e298    , 2025-08-08T17:15:54.572865, human_user_136,      0, human                  ,              537,              46,              43,           1,         82,        0,                   1, 195.201.37.148 , 3              , v14     , creator_14, view      ,              942.64
e299    , 2025-08-06T19:49:54.572886, human_user_136,      0, human                  ,              537,              46,              43,           1,         82,        0,                   1, 195.201.37.148 , 3              , v13     , creator_13, view      ,               34.38
e300    , 2025-08-08T11:57:54.572886, human_user_136,      0, human                  ,              537,              46,              43,           1,         82,        0,                   1, 195.201.37.148 , 3              , v13     , creator_13, like      ,             1326.92
e301    , 2025-08-15T16:51:54.572917, human_user_136,      0, human                  ,              537,              46,              43,           1,         82,        0,                   1, 195.201.37.148 , 3              , v15     , creator_15, view      ,              790.47
e302    , 2025-08-17T09:30:54.572917, human_user_136,      0, human                  ,              537,              46,              43,           1,         82,        0,                   1, 195.201.37.148 , 3              , v15     , creator_15, view      ,              505.31
e303    , 2025-08-17T14:10:54.572917, human_user_136,      0, human                  ,              537,              46,              43,           1,         82,        0,                   1, 195.201.37.148 , 3              , v15     , creator_15, like      ,              627.83
e304    , 2025-08-07T03:30:54.572967, bot_user_49   ,      1, coordinated_inauthentic,               79,             352,             792,           1,          4,        0,                   0, 172.16.229.175 , 0              , v2      , creator_2 , view      ,                0.1
e305    , 2025-08-17T06:51:54.572996, human_user_27 ,      0, human                  ,              176,              13,             222,           1,        178,        0,                   1, 110.103.233.34 , 10             , v6      , creator_6 , view      ,             1315.0
e306    , 2025-08-17T15:07:54.572996, human_user_27 ,      0, human                  ,              176,              13,             222,           1,        178,        0,                   1, 110.103.233.34 , 10             , v6      , creator_6 , like      ,              789.74
e307    , 2025-08-19T08:49:54.572996, human_user_27 ,      0, human                  ,              176,              13,             222,           1,        178,        0,                   1, 110.103.233.34 , 10             , v6      , creator_6 , view      ,              198.48
e308    , 2025-08-17T06:03:54.573042, human_user_27 ,      0, human                  ,              176,              13,             222,           1,        178,        0,                   1, 110.103.233.34 , 10             , v9      , creator_9 , view      ,             1233.57
e309    , 2025-08-28T15:18:54.573063, human_user_27 ,      0, human                  ,              176,              13,             222,           1,        178,        0,                   1, 110.103.233.34 , 10             , v3      , creator_3 , view      ,             1552.8
e310    , 2025-07-31T08:50:54.573092, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v3      , creator_3 , like      ,             1165.59
e311    , 2025-07-31T16:14:54.573092, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v3      , creator_3 , view      ,              151.09
e312    , 2025-08-28T11:12:54.573126, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v4      , creator_4 , view      ,              758.73
e313    , 2025-08-28T13:36:54.573126, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v4      , creator_4 , view      ,             1552.13
e314    , 2025-08-29T08:13:54.573126, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v4      , creator_4 , view      ,              207.82
e315    , 2025-08-11T15:48:54.573169, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v19     , creator_19, share     ,              586.67
e316    , 2025-08-25T08:31:54.573186, human_user_135,      0, human                  ,              351,              19,              67,           1,        103,        0,                   1, 178.67.19.59   , 3              , v11     , creator_11, view      ,             1093.77
e317    , 2025-08-15T13:38:54.573212, human_user_73 ,      0, human                  ,              138,              18,              15,           1,         70,        0,                   1, 185.145.241.177, 12             , v10     , creator_10, like      ,              553.11
e318    , 2025-07-31T11:19:54.573238, human_user_107,      0, human                  ,               45,             111,              57,           1,         37,        1,                   1, 14.122.99.29   , 3              , v16     , creator_16, view      ,              676.78
e319    , 2025-07-31T18:34:54.573238, human_user_107,      0, human                  ,               45,             111,              57,           1,         37,        1,                   1, 14.122.99.29   , 3              , v16     , creator_16, view      ,             1380.02
e320    , 2025-07-31T20:49:54.573238, human_user_107,      0, human                  ,               45,             111,              57,           1,         37,        1,                   1, 14.122.99.29   , 3              , v16     , creator_16, share     ,             1393.55
e321    , 2025-08-11T04:42:54.573285, human_user_107,      0, human                  ,               45,             111,              57,           1,         37,        1,                   1, 14.122.99.29   , 3              , v3      , creator_3 , view      ,             1662.97
e322    , 2025-08-26T08:58:54.573313, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v14     , creator_14, view      ,              608.35
e323    , 2025-08-27T19:17:54.573313, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v14     , creator_14, view      ,             1380.91
e324    , 2025-08-08T13:45:54.573344, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v20     , creator_20, view      ,              182.6
e325    , 2025-08-08T15:12:54.573344, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v20     , creator_20, view      ,              832.47
e326    , 2025-08-08T19:41:54.573344, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v20     , creator_20, view      ,              577.44
e327    , 2025-08-07T15:33:54.573387, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v13     , creator_13, view      ,              643.67
e328    , 2025-08-09T14:36:54.573387, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v13     , creator_13, view      ,             1485.84
e329    , 2025-08-11T23:34:54.573387, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v13     , creator_13, view      ,              688.21
e330    , 2025-08-04T18:12:54.573433, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v3      , creator_3 , like      ,              511.41
e331    , 2025-08-05T18:47:54.573433, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v3      , creator_3 , view      ,             1290.81
e332    , 2025-08-08T18:15:54.573433, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v3      , creator_3 , view      ,              166.41
e333    , 2025-08-15T17:36:54.573475, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v5      , creator_5 , view      ,              481.56
e334    , 2025-08-16T09:57:54.573475, human_user_129,      0, human                  ,              812,               2,              49,           1,         50,        0,                   1, 203.203.74.161 , 4              , v5      , creator_5 , view      ,             1045.82
e335    , 2025-08-22T04:49:54.573515, human_user_69 ,      0, human                  ,               35,              17,             287,           0,          0,        0,                   1, 186.59.190.131 , -5             , v2      , creator_2 , view      ,              295.65
e336    , 2025-08-18T08:30:54.573552, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v8      , creator_8 , view      ,              425.04
e337    , 2025-08-18T12:33:54.573552, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v8      , creator_8 , view      ,              111.29
e338    , 2025-08-19T12:23:54.573552, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v8      , creator_8 , view      ,             1582.27
e339    , 2025-08-04T05:55:54.573670, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v11     , creator_11, view      ,              385.19
e340    , 2025-08-06T17:46:54.573670, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v11     , creator_11, view      ,              567.92
e341    , 2025-08-21T12:03:54.573715, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v20     , creator_20, share     ,             1376.05
e342    , 2025-08-24T21:15:54.573715, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v20     , creator_20, view      ,               41.29
e343    , 2025-08-29T16:12:54.573715, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v20     , creator_20, view      ,              442.41
e344    , 2025-08-07T23:47:54.573761, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v14     , creator_14, view      ,             1193.43
e345    , 2025-08-09T17:22:54.573761, human_user_46 ,      0, human                  ,               84,             310,              24,           1,         52,        0,                   1, 220.18.206.234 , 5              , v14     , creator_14, like      ,             1317.17
e346    , 2025-08-19T06:47:54.573804, bot_user_33   ,      1, crude_bot              ,                8,              29,            1705,           0,          0,        0,                   1, 192.168.126.247, 1              , v5      , creator_5 , view      ,                1.66
e347    , 2025-08-20T00:23:54.573804, bot_user_33   ,      1, crude_bot              ,                8,              29,            1705,           0,          0,        0,                   1, 192.168.126.247, 1              , v5      , creator_5 , view      ,                1.18
e348    , 2025-08-20T04:11:54.573804, bot_user_33   ,      1, crude_bot              ,                8,              29,            1705,           0,          0,        0,                   1, 192.168.126.247, 1              , v5      , creator_5 , view      ,                1.93
e349    , 2025-08-26T19:34:54.573858, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v11     , creator_11, like      ,             1064.93
e350    , 2025-08-25T06:55:54.573882, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v20     , creator_20, view      ,              243.7
e351    , 2025-08-04T12:20:54.573901, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v15     , creator_15, view      ,              308.98
e352    , 2025-08-08T07:45:54.573901, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v15     , creator_15, view      ,             1492.7
e353    , 2025-08-09T17:35:54.573933, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v9      , creator_9 , share     ,              731.35
e354    , 2025-08-10T04:19:54.573933, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v9      , creator_9 , view      ,              558.95
e355    , 2025-08-10T05:41:54.573933, human_user_100,      0, human                  ,              893,               6,              13,           1,         83,        0,                   0, 61.149.218.81  , -4             , v9      , creator_9 , like      ,              337.75
e356    , 2025-08-02T03:27:54.573992, bot_user_22   ,      1, crude_bot              ,               11,              14,            1896,           0,          0,        0,                   0, 219.231.192.141, 8              , v4      , creator_4 , view      ,                1.66
e357    , 2025-08-06T02:03:54.574010, bot_user_22   ,      1, crude_bot              ,               11,              14,            1896,           0,          0,        0,                   0, 219.231.192.141, 8              , v15     , creator_15, view      ,                1.33
e358    , 2025-08-06T22:27:54.574010, bot_user_22   ,      1, crude_bot              ,               11,              14,            1896,           0,          0,        0,                   0, 219.231.192.141, 8              , v15     , creator_15, like      ,                0.27
e359    , 2025-08-30T09:53:54.574049, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v2      , creator_2 , share     ,              516.72
e360    , 2025-08-31T06:39:54.574049, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v2      , creator_2 , view      ,              293.08
e361    , 2025-08-09T08:52:54.574096, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v6      , creator_6 , view      ,              525.2
e362    , 2025-08-09T14:07:54.574096, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v6      , creator_6 , view      ,              383.04
e363    , 2025-08-09T17:56:54.574096, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v6      , creator_6 , like      ,              960.69
e364    , 2025-08-04T14:56:54.574147, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v14     , creator_14, view      ,              887.88
e365    , 2025-08-07T12:27:54.574147, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v14     , creator_14, share     ,              919.24
e366    , 2025-08-07T22:16:54.574147, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v14     , creator_14, view      ,              348.27
e367    , 2025-08-10T08:23:54.574191, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v13     , creator_13, view      ,             1785.01
e368    , 2025-08-11T16:43:54.574191, human_user_84 ,      0, human                  ,              402,              21,              38,           1,         59,        0,                   1, 217.169.11.242 , -9             , v13     , creator_13, view      ,             1387.31
e369    , 2025-08-27T15:40:54.574234, human_user_5  ,      0, human                  ,              176,               7,              66,           1,        174,        0,                   1, 60.81.64.169   , -9             , v9      , creator_9 , like      ,             1526.04
e370    , 2025-08-28T11:25:54.574234, human_user_5  ,      0, human                  ,              176,               7,              66,           1,        174,        0,                   1, 60.81.64.169   , -9             , v9      , creator_9 , view      ,             1078.76
e371    , 2025-08-31T14:17:54.574234, human_user_5  ,      0, human                  ,              176,               7,              66,           1,        174,        0,                   1, 60.81.64.169   , -9             , v9      , creator_9 , like      ,             1264.8
e372    , 2025-08-28T06:38:54.574279, human_user_5  ,      0, human                  ,              176,               7,              66,           1,        174,        0,                   1, 60.81.64.169   , -9             , v18     , creator_18, like      ,             1464.41
e373    , 2025-08-28T14:48:54.574279, human_user_5  ,      0, human                  ,              176,               7,              66,           1,        174,        0,                   1, 60.81.64.169   , -9             , v18     , creator_18, comment   ,              989.56
e374    , 2025-08-29T20:02:54.574279, human_user_5  ,      0, human                  ,              176,               7,              66,           1,        174,        0,                   1, 60.81.64.169   , -9             , v18     , creator_18, view      ,               97.2
e375    , 2025-08-06T08:17:54.574332, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v16     , creator_16, view      ,              291.45
e376    , 2025-08-08T17:46:54.574332, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v16     , creator_16, like      ,              280.73
e377    , 2025-08-01T12:49:54.574363, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v1      , creator_1 , share     ,              691.26
e378    , 2025-08-16T08:34:54.574382, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v11     , creator_11, share     ,             1431.56
e379    , 2025-08-16T21:12:54.574382, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v11     , creator_11, share     ,             1179.05
e380    , 2025-08-17T13:47:54.574382, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v11     , creator_11, view      ,             1744.67
e381    , 2025-07-31T10:08:54.574428, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v7      , creator_7 , view      ,             1329.17
e382    , 2025-07-31T19:16:54.574428, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v7      , creator_7 , view      ,              344.54
e383    , 2025-08-02T13:37:54.574428, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v7      , creator_7 , view      ,             1272.55
e384    , 2025-08-16T18:15:54.574472, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v5      , creator_5 , share     ,             1742.53
e385    , 2025-08-17T07:46:54.574472, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v5      , creator_5 , view      ,             1031.02
e386    , 2025-08-17T20:28:54.574472, human_user_147,      0, human                  ,              118,              56,              62,           1,         13,        0,                   1, 15.119.57.6    , 7              , v5      , creator_5 , share     ,              278.94
e387    , 2025-08-30T08:41:54.574524, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v6      , creator_6 , view      ,              221.22
e388    , 2025-09-02T14:48:54.574524, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v6      , creator_6 , view      ,              713.11
e389    , 2025-08-15T10:00:54.574560, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v3      , creator_3 , view      ,             1496.99
e390    , 2025-08-15T11:22:54.574560, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v3      , creator_3 , like      ,             1053.16
e391    , 2025-08-17T21:22:54.574560, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v3      , creator_3 , like      ,              429.28
e392    , 2025-08-26T16:28:54.574604, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v11     , creator_11, view      ,              215.36
e393    , 2025-08-27T08:46:54.574604, human_user_18 ,      0, human                  ,               52,              62,              40,           1,         18,        0,                   1, 191.39.89.252  , -5             , v11     , creator_11, view      ,             1601.64
e394    , 2025-08-09T19:11:54.574644, human_user_124,      0, human                  ,              133,             143,             214,           1,         60,        0,                   0, 42.38.242.230  , 5              , v11     , creator_11, view      ,              124.79
e395    , 2025-08-10T03:07:54.574644, human_user_124,      0, human                  ,              133,             143,             214,           1,         60,        0,                   0, 42.38.242.230  , 5              , v11     , creator_11, view      ,             1754.69
e396    , 2025-08-10T07:22:54.574644, human_user_124,      0, human                  ,              133,             143,             214,           1,         60,        0,                   0, 42.38.242.230  , 5              , v11     , creator_11, view      ,             1010.78
e397    , 2025-08-10T10:44:54.574696, bot_user_9    ,      1, sophisticated_bot      ,               65,             387,             777,           1,         40,        0,                   1, 139.135.77.61  , 0              , v2      , creator_2 , view      ,                1.79
e398    , 2025-08-17T03:40:54.574696, bot_user_9    ,      1, sophisticated_bot      ,               65,             387,             777,           1,         40,        0,                   1, 139.135.77.61  , 0              , v2      , creator_2 , like      ,                6.63
e399    , 2025-08-03T05:44:54.574733, bot_user_18   ,      1, compromised_account    ,              618,            7854,            1395,           1,         70,        0,                   1, 185.220.53.44  , -8             , v3      , creator_3 , view      ,               59.04
e400    , 2025-08-03T06:41:54.574733, bot_user_18   ,      1, compromised_account    ,              618,            7854,            1395,           1,         70,        0,                   1, 185.220.53.44  , -8             , v3      , creator_3 , view      ,               61.16
e401    , 2025-08-01T22:35:54.574760, bot_user_18   ,      1, compromised_account    ,              618,            7854,            1395,           1,         70,        0,                   1, 185.220.53.44  , -8             , v16     , creator_16, view      ,               19.43
e402    , 2025-08-02T05:36:54.574776, bot_user_18   ,      1, compromised_account    ,              618,            7854,            1395,           1,         70,        0,                   1, 185.220.53.44  , -8             , v4      , creator_4 , view      ,              113.0
e403    , 2025-08-03T06:10:54.574776, bot_user_18   ,      1, compromised_account    ,              618,            7854,            1395,           1,         70,        0,                   1, 185.220.53.44  , -8             , v4      , creator_4 , view      ,               35.92
e404    , 2025-07-31T07:14:54.574808, human_user_26 ,      0, human                  ,               55,             107,              46,           1,         19,        0,                   1, 77.40.232.219  , 0              , v17     , creator_17, view      ,             1709.84
e405    , 2025-07-31T13:02:54.574808, human_user_26 ,      0, human                  ,               55,             107,              46,           1,         19,        0,                   1, 77.40.232.219  , 0              , v17     , creator_17, view      ,              405.05
e406    , 2025-08-02T15:05:54.574808, human_user_26 ,      0, human                  ,               55,             107,              46,           1,         19,        0,                   1, 77.40.232.219  , 0              , v17     , creator_17, view      ,              105.54
e407    , 2025-07-30T16:17:54.574866, human_user_121,      0, human                  ,              252,               5,             195,           1,          6,        0,                   1, 21.222.211.161 , -6             , v20     , creator_20, view      ,             1007.14
e408    , 2025-08-01T04:50:54.574866, human_user_121,      0, human                  ,              252,               5,             195,           1,          6,        0,                   1, 21.222.211.161 , -6             , v20     , creator_20, like      ,              949.85
e409    , 2025-08-04T15:03:54.574901, human_user_121,      0, human                  ,              252,               5,             195,           1,          6,        0,                   1, 21.222.211.161 , -6             , v9      , creator_9 , view      ,              772.68
e410    , 2025-08-04T00:43:54.574928, bot_user_50   ,      1, sophisticated_bot      ,              328,            2515,             635,           1,         14,        0,                   1, 192.168.151.150, 8              , v4      , creator_4 , view      ,                3.48
e411    , 2025-08-04T00:52:54.574928, bot_user_50   ,      1, sophisticated_bot      ,              328,            2515,             635,           1,         14,        0,                   1, 192.168.151.150, 8              , v4      , creator_4 , view      ,                6.48
e412    , 2025-08-04T05:11:54.574928, bot_user_50   ,      1, sophisticated_bot      ,              328,            2515,             635,           1,         14,        0,                   1, 192.168.151.150, 8              , v4      , creator_4 , view      ,                1.35
e413    , 2025-08-20T18:09:54.574970, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v12     , creator_12, view      ,             1567.95
e414    , 2025-08-21T08:57:54.574970, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v12     , creator_12, view      ,             1754.37
e415    , 2025-08-04T16:43:54.575008, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v1      , creator_1 , view      ,              362.65
e416    , 2025-08-07T16:04:54.575008, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v1      , creator_1 , view      ,             1488.43
e417    , 2025-08-13T12:36:54.575039, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v11     , creator_11, view      ,             1285.94
e418    , 2025-08-15T09:29:54.575039, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v11     , creator_11, view      ,             1411.51
e419    , 2025-08-16T16:21:54.575039, human_user_138,      0, human                  ,              122,            1922,              40,           1,         23,        0,                   1, 85.121.191.122 , -11            , v11     , creator_11, view      ,             1036.55
e420    , 2025-07-31T09:38:54.575094, human_user_150,      0, human                  ,               46,               1,             108,           1,        201,        0,                   1, 45.98.215.15   , -6             , v2      , creator_2 , view      ,             1487.61
e421    , 2025-08-16T13:33:54.575113, human_user_150,      0, human                  ,               46,               1,             108,           1,        201,        0,                   1, 45.98.215.15   , -6             , v15     , creator_15, view      ,             1730.12
e422    , 2025-08-16T14:41:54.575113, human_user_150,      0, human                  ,               46,               1,             108,           1,        201,        0,                   1, 45.98.215.15   , -6             , v15     , creator_15, view      ,             1005.86
e423    , 2025-08-20T10:04:54.575113, human_user_150,      0, human                  ,               46,               1,             108,           1,        201,        0,                   1, 45.98.215.15   , -6             , v15     , creator_15, view      ,             1512.65
e424    , 2025-08-04T21:20:54.575166, human_user_130,      0, human                  ,               84,              94,              21,           1,         10,        0,                   1, 67.46.8.99     , -3             , v6      , creator_6 , view      ,              938.51
e425    , 2025-08-05T14:43:54.575166, human_user_130,      0, human                  ,               84,              94,              21,           1,         10,        0,                   1, 67.46.8.99     , -3             , v6      , creator_6 , like      ,             1741.83
e426    , 2025-08-10T07:40:54.575166, human_user_130,      0, human                  ,               84,              94,              21,           1,         10,        0,                   1, 67.46.8.99     , -3             , v6      , creator_6 , view      ,              869.15
e427    , 2025-08-06T13:53:54.575219, human_user_11 ,      0, human                  ,               31,             130,             132,           1,         65,        0,                   1, 34.88.206.3    , 7              , v9      , creator_9 , view      ,              564.8
e428    , 2025-08-07T19:20:54.575219, human_user_11 ,      0, human                  ,               31,             130,             132,           1,         65,        0,                   1, 34.88.206.3    , 7              , v9      , creator_9 , view      ,             1133.78
e429    , 2025-08-10T09:42:54.575219, human_user_11 ,      0, human                  ,               31,             130,             132,           1,         65,        0,                   1, 34.88.206.3    , 7              , v9      , creator_9 , view      ,               43.01
e430    , 2025-08-04T09:09:54.575266, human_user_11 ,      0, human                  ,               31,             130,             132,           1,         65,        0,                   1, 34.88.206.3    , 7              , v10     , creator_10, view      ,              142.99
e431    , 2025-08-04T17:01:54.575266, human_user_11 ,      0, human                  ,               31,             130,             132,           1,         65,        0,                   1, 34.88.206.3    , 7              , v10     , creator_10, comment   ,             1163.85
e432    , 2025-08-05T15:04:54.575266, human_user_11 ,      0, human                  ,               31,             130,             132,           1,         65,        0,                   1, 34.88.206.3    , 7              , v10     , creator_10, like      ,              492.23
e433    , 2025-08-18T21:42:54.575332, human_user_12 ,      0, human                  ,              325,              40,              29,           1,          6,        0,                   1, 183.152.39.133 , -6             , v2      , creator_2 , share     ,              746.14
e434    , 2025-08-20T15:12:54.575332, human_user_12 ,      0, human                  ,              325,              40,              29,           1,          6,        0,                   1, 183.152.39.133 , -6             , v2      , creator_2 , like      ,             1061.95
e435    , 2025-08-21T01:57:54.575332, human_user_12 ,      0, human                  ,              325,              40,              29,           1,          6,        0,                   1, 183.152.39.133 , -6             , v2      , creator_2 , comment   ,             1474.35
e436    , 2025-08-05T13:16:54.575414, human_user_12 ,      0, human                  ,              325,              40,              29,           1,          6,        0,                   1, 183.152.39.133 , -6             , v13     , creator_13, view      ,             1694.98
e437    , 2025-08-06T15:09:54.575414, human_user_12 ,      0, human                  ,              325,              40,              29,           1,          6,        0,                   1, 183.152.39.133 , -6             , v13     , creator_13, view      ,              561.34
e438    , 2025-08-15T19:07:54.575463, human_user_4  ,      0, human                  ,              166,             187,              16,           1,         18,        0,                   1, 44.92.25.121   , -3             , v9      , creator_9 , view      ,              658.85
e439    , 2025-08-01T17:49:54.575492, human_user_4  ,      0, human                  ,              166,             187,              16,           1,         18,        0,                   1, 44.92.25.121   , -3             , v18     , creator_18, view      ,              238.47
e440    , 2025-08-03T08:44:54.575492, human_user_4  ,      0, human                  ,              166,             187,              16,           1,         18,        0,                   1, 44.92.25.121   , -3             , v18     , creator_18, view      ,             1152.88
e441    , 2025-08-06T09:16:54.575492, human_user_4  ,      0, human                  ,              166,             187,              16,           1,         18,        0,                   1, 44.92.25.121   , -3             , v18     , creator_18, view      ,             1128.56
e442    , 2025-08-29T21:47:54.575551, human_user_52 ,      0, human                  ,              645,              39,             111,           1,          0,        0,                   1, 121.99.31.223  , 4              , v17     , creator_17, view      ,             1037.84
