event_id, user_id       , video_id, creator_id , event_type, timestamp                 , engagement_duration   , content_type     , account_age_days, followers_count, following_count, profile_pic, bio_length, verified, location_consistent, bot_type               , is_bot, user_agent                                                  , ip_address     , screen_resolution, timezone_offset, avg_time_between_events, std_time_between_events, sequence_naturalness_score, engagement_diversity, total_events, unique_videos_engaged
e_980   , bot_user_2    , v90     , creator_90 , view      , 2025-07-31 02:22:14.257193,    0.9594076400295534 , lifestyle        ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_981   , bot_user_2    , v90     , creator_90 , share     , 2025-07-31 03:17:14.257193,    1.9158924018718118 , lifestyle        ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_982   , bot_user_2    , v93     , creator_93 , view      , 2025-07-30 05:54:14.257211,    0.4922612349193116 , educational      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_983   , bot_user_2    , v95     , creator_95 , like      , 2025-08-06 02:49:14.257223,    1.5952282870127423 , controversy      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_984   , bot_user_2    , v95     , creator_95 , view      , 2025-08-06 03:04:14.257223,    0.11647049746160498, controversy      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_985   , bot_user_2    , v95     , creator_95 , share     , 2025-08-06 03:13:14.257223,    0.20023014120658025, controversy      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_986   , bot_user_2    , v95     , creator_95 , share     , 2025-08-06 05:01:14.257223,    0.6952583742884472 , controversy      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_987   , bot_user_2    , v95     , creator_95 , share     , 2025-08-06 06:44:14.257223,    0.4857134335697455 , controversy      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_988   , bot_user_2    , v96     , creator_96 , view      , 2025-08-01 19:11:14.257260,    0.7433794672552205 , lifestyle        ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_989   , bot_user_2    , v97     , creator_97 , share     , 2025-08-02 06:02:14.257272,    0.8783917926306485 , educational      ,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_990   , bot_user_2    , v98     , creator_98 , view      , 2025-08-08 07:53:14.257285,    0.17481885744361278, political_content,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_991   , bot_user_2    , v98     , creator_98 , share     , 2025-08-08 20:34:14.257285,    0.9983448663413712 , political_content,                9,               8,            1882, False      ,          0, False   , False              , crude_bot              , True  , Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36          , 12.193.41.26   , 1024x768         , 8              , -11496.585355975609    ,     572815.8926083125  , 18.0                      ,  0.4435483870967742 ,          124,                    55
e_992   , bot_user_11   , v8      , creator_8  , comment   , 2025-08-20 20:29:14.257645,   97.0064292523681    , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_993   , bot_user_11   , v11     , creator_11 , view      , 2025-08-02 06:50:14.257666,   40.82704244571926   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_994   , bot_user_11   , v11     , creator_11 , view      , 2025-08-02 19:48:14.257666,  110.75175615086314   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_995   , bot_user_11   , v11     , creator_11 , view      , 2025-08-02 20:15:14.257666,  109.63983184365192   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_996   , bot_user_11   , v12     , creator_12 , like      , 2025-08-18 05:08:14.257694,   46.621075053812206  , product_review   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_997   , bot_user_11   , v13     , creator_13 , like      , 2025-07-30 03:01:14.257708,   39.73120582591123   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_998   , bot_user_11   , v13     , creator_13 , view      , 2025-08-04 17:55:14.257708,   50.347328918770415  , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_999   , bot_user_11   , v13     , creator_13 , view      , 2025-08-04 23:30:14.257708,  119.30183713326781   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1000  , bot_user_11   , v13     , creator_13 , view      , 2025-08-06 05:40:14.257708,   87.80085710908588   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1001  , bot_user_11   , v14     , creator_14 , share     , 2025-08-19 05:06:14.257740,   19.327483241276948  , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1002  , bot_user_11   , v16     , creator_16 , like      , 2025-08-24 03:55:14.257753,   95.6764345587237    , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1003  , bot_user_11   , v16     , creator_16 , share     , 2025-08-24 06:29:14.257753,   11.060976829691102  , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1004  , bot_user_11   , v17     , creator_17 , view      , 2025-08-01 22:01:14.257772,   23.417623461621293  , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1005  , bot_user_11   , v17     , creator_17 , like      , 2025-08-06 15:23:14.257772,   31.947344101818185  , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1006  , bot_user_11   , v17     , creator_17 , like      , 2025-08-08 14:14:14.257772,   18.92711595008692   , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1007  , bot_user_11   , v18     , creator_18 , share     , 2025-08-27 02:35:14.257797,   16.739297797358006  , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1008  , bot_user_11   , v18     , creator_18 , view      , 2025-08-27 03:31:14.257797,   10.69447307848493   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1009  , bot_user_11   , v18     , creator_18 , view      , 2025-08-27 03:48:14.257797,   31.749254978886057  , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1010  , bot_user_11   , v18     , creator_18 , view      , 2025-08-27 06:21:14.257797,   69.6198278911244    , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1011  , bot_user_11   , v18     , creator_18 , comment   , 2025-08-27 06:42:14.257797,   86.99637222022662   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1012  , bot_user_11   , v20     , creator_20 , view      , 2025-08-20 22:14:14.257836,  101.96444448198305   , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1013  , bot_user_11   , v21     , creator_21 , like      , 2025-08-07 02:50:14.257848,  116.49529468408534   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1014  , bot_user_11   , v21     , creator_21 , view      , 2025-08-07 17:46:14.257848,   92.97268031343116   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1015  , bot_user_11   , v22     , creator_22 , like      , 2025-08-17 13:51:14.257866,   57.31042570467797   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1016  , bot_user_11   , v25     , creator_25 , view      , 2025-08-06 02:40:14.257877,   28.760823344416483  , product_review   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1017  , bot_user_11   , v25     , creator_25 , like      , 2025-08-06 03:02:14.257877,   55.070563712298345  , product_review   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1018  , bot_user_11   , v25     , creator_25 , share     , 2025-08-06 04:07:14.257877,   45.68045535370008   , product_review   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1019  , bot_user_11   , v25     , creator_25 , like      , 2025-08-06 05:16:14.257877,  113.973445273566     , product_review   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1020  , bot_user_11   , v25     , creator_25 , view      , 2025-08-06 05:37:14.257877,  105.55505647435673   , product_review   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1021  , bot_user_11   , v27     , creator_27 , view      , 2025-08-15 04:02:14.257915,   97.05126173730588   , comedy           ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1022  , bot_user_11   , v27     , creator_27 , like      , 2025-08-15 16:46:14.257915,   29.005794350909078  , comedy           ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1023  , bot_user_11   , v27     , creator_27 , view      , 2025-08-15 16:54:14.257915,   30.230058087924984  , comedy           ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1024  , bot_user_11   , v28     , creator_28 , view      , 2025-08-23 03:44:14.257938,  115.0715337240667    , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1025  , bot_user_11   , v30     , creator_30 , view      , 2025-08-04 02:20:14.257951,   45.56107504414506   , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1026  , bot_user_11   , v30     , creator_30 , view      , 2025-08-04 18:12:14.257951,   41.82540413411377   , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1027  , bot_user_11   , v31     , creator_31 , like      , 2025-08-02 04:03:14.257968,   98.78367130262102   , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1028  , bot_user_11   , v31     , creator_31 , share     , 2025-08-02 04:48:14.257968,   50.652429403260676  , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1029  , bot_user_11   , v31     , creator_31 , comment   , 2025-08-02 06:21:14.257968,   16.943749129385317  , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1030  , bot_user_11   , v31     , creator_31 , view      , 2025-08-02 16:48:14.257968,   55.87006365561547   , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1031  , bot_user_11   , v32     , creator_32 , share     , 2025-08-26 14:20:14.257997,  116.978065985297     , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1032  , bot_user_11   , v34     , creator_34 , like      , 2025-08-20 03:41:14.258008,   99.4654084009101    , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1033  , bot_user_11   , v34     , creator_34 , view      , 2025-08-21 12:56:14.258008,   71.96278223151549   , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1034  , bot_user_11   , v38     , creator_38 , view      , 2025-08-17 04:38:14.258026,   52.853412594777744  , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1035  , bot_user_11   , v39     , creator_39 , comment   , 2025-08-05 02:12:14.258039,   63.31674857721703   , comedy           ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1036  , bot_user_11   , v39     , creator_39 , view      , 2025-08-05 04:12:14.258039,  107.1534851863542    , comedy           ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1037  , bot_user_11   , v39     , creator_39 , view      , 2025-08-05 06:02:14.258039,   99.18014512242803   , comedy           ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1038  , bot_user_11   , v40     , creator_40 , view      , 2025-08-08 03:42:14.258063,   12.781206393020863  , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1039  , bot_user_11   , v40     , creator_40 , like      , 2025-08-08 05:00:14.258063,   93.86109923091944   , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1040  , bot_user_11   , v40     , creator_40 , view      , 2025-08-08 06:54:14.258063,   61.14334289236112   , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1041  , bot_user_11   , v40     , creator_40 , share     , 2025-08-08 17:09:14.258063,   26.23762174796581   , educational      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1042  , bot_user_11   , v41     , creator_41 , view      , 2025-08-08 06:38:14.258092,   27.919120226151026  , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1043  , bot_user_11   , v41     , creator_41 , view      , 2025-08-08 17:09:14.258092,  115.17161162097143   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1044  , bot_user_11   , v42     , creator_42 , like      , 2025-08-10 02:23:14.258110,   45.641557739808086  , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1045  , bot_user_11   , v42     , creator_42 , like      , 2025-08-10 03:04:14.258110,   14.331962072540499  , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1046  , bot_user_11   , v42     , creator_42 , view      , 2025-08-10 05:30:14.258110,   89.50543387904558   , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1047  , bot_user_11   , v42     , creator_42 , like      , 2025-08-10 17:22:14.258110,   64.63442703356273   , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1048  , bot_user_11   , v44     , creator_44 , like      , 2025-08-25 19:50:14.258139,  116.95513776897575   , lifestyle        ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1049  , bot_user_11   , v48     , creator_48 , view      , 2025-08-11 02:39:14.258151,  110.25668126011756   , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1050  , bot_user_11   , v48     , creator_48 , view      , 2025-08-11 03:10:14.258151,   36.319191278640616  , trending_dance   ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1051  , bot_user_11   , v49     , creator_49 , view      , 2025-08-26 18:08:14.258169,   35.593221519114536  , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1052  , bot_user_11   , v49     , creator_49 , view      , 2025-08-30 09:02:14.258169,  105.75314525622161   , controversy      ,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1053  , bot_user_11   , v51     , creator_51 , view      , 2025-08-06 05:10:14.258186,   48.43196874261396   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1054  , bot_user_11   , v51     , creator_51 , view      , 2025-08-06 06:00:14.258186,  106.9811651892439    , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
e_1055  , bot_user_11   , v51     , creator_51 , view      , 2025-08-06 06:16:14.258186,  101.19403442784927   , political_content,              339,            2731,             777, True       ,         18, False   , False              , compromised_account    , True  , TikTok 1.0 (automated)                                      , 10.0.47.115    , 1366x768         , 8              , -1239.5876197422697    ,     849479.9912585154  , 12.0                      ,  0.47959183673469385,           98,                    47
